#HydraHarp 400  Histogram Data			07/09/2021 04:48:03 PM
#channels per curve
65536
#display curve no.
0	1	2	3	4	5	6	7	
#memory block no.
0	4	8	12	16	20	24	28	
#ns/bin
0.0040	0.0040	0.0040	0.0040	0.1280	0.1280	0.1280	0.1280	
#counts
0	0	0	0	5	3	8	6	
0	0	0	0	0	3	1	0	
0	0	0	0	3	1	7	3	
0	0	0	0	1	0	1	0	
0	0	0	0	0	0	0	1	
1	0	0	0	0	0	0	0	
0	0	0	0	1	0	1	1	
0	0	0	0	1	1	1	2	
0	0	0	0	0	1	0	4	
0	0	0	0	0	1	7	5	
0	0	0	0	6	2	8	6	
1	0	0	0	9	1	9	19	
0	0	0	0	11	7	8	14	
0	0	0	0	11	3	14	15	
0	0	0	0	14	9	18	28	
0	0	0	0	51	28	48	38	
0	0	0	0	39	25	33	32	
0	0	0	0	11	14	13	11	
0	0	0	0	10	5	5	4	
0	0	0	0	8	0	3	8	
0	0	0	0	7	0	2	10	
0	1	0	0	10	1	10	15	
0	1	0	0	23	1	22	22	
0	0	0	0	39	1	33	49	
0	0	0	0	98	3	88	112	
0	0	0	0	156	8	148	203	
0	0	0	0	266	11	264	320	
0	1	0	0	469	22	508	578	
0	0	0	0	822	62	871	979	
0	0	0	0	1092	130	1220	1278	
0	0	0	0	1097	114	1232	1356	
1	0	0	0	765	55	783	843	
0	0	0	0	333	22	388	513	
0	0	0	0	206	7	238	305	
0	0	0	0	107	4	120	158	
0	0	0	0	71	1	79	84	
0	0	0	0	22	1	23	47	
0	0	0	0	11	1	16	19	
0	0	0	0	7	0	9	14	
0	0	0	0	1	1	11	8	
0	0	0	0	9	2	7	4	
0	0	0	0	6	5	11	7	
0	0	0	0	23	9	22	15	
0	0	0	0	51	28	37	39	
0	0	0	0	31	19	35	32	
0	0	0	0	16	8	17	27	
0	0	0	0	6	7	8	8	
0	0	0	0	10	1	15	21	
0	0	0	0	5	2	9	17	
0	0	0	0	9	1	7	8	
0	0	1	0	1	0	2	5	
0	0	0	0	0	0	1	4	
1	0	0	0	0	0	1	2	
0	0	0	0	0	0	0	2	
0	0	0	0	1	0	0	0	
0	0	0	0	2	0	3	1	
1	0	0	0	1	3	2	0	
0	0	0	0	3	2	1	4	
0	0	0	0	3	4	9	7	
0	0	0	0	5	0	2	4	
0	0	0	0	0	0	1	3	
0	0	0	0	2	0	1	0	
0	0	0	0	1	0	2	0	
0	0	0	0	0	0	1	2	
0	0	0	0	0	1	4	1	
0	0	0	0	0	1	0	3	
0	0	0	0	1	1	1	1	
0	0	0	0	0	1	1	2	
0	0	0	0	2	0	1	4	
0	0	0	0	1	0	0	0	
1	0	0	0	0	1	0	1	
0	0	0	0	1	0	0	0	
0	0	0	0	1	0	0	1	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	1	0	0	
0	0	0	0	1	1	0	1	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	
0	0	0	0	1	1	0	2	
0	0	0	0	0	1	2	1	
0	0	0	0	1	0	0	2	
0	0	0	0	0	0	3	2	
0	0	0	0	1	2	1	2	
0	0	0	0	2	0	3	1	
0	0	0	0	2	2	2	0	
0	0	0	0	1	0	3	5	
0	0	0	0	2	1	4	6	
0	0	0	0	5	4	2	5	
0	0	0	0	0	2	3	5	
0	0	0	0	1	0	0	0	
0	0	0	0	0	0	0	1	
0	0	0	0	0	1	1	1	
0	1	0	0	0	0	0	1	
0	0	0	0	0	1	0	2	
0	0	0	0	2	0	3	1	
0	0	0	0	3	0	3	4	
0	0	0	0	6	0	4	6	
0	0	0	0	7	4	6	19	
0	0	0	0	9	6	9	13	
0	0	0	0	13	10	10	15	
0	0	0	0	12	5	13	19	
0	0	0	0	32	31	33	27	
0	0	0	0	48	36	42	34	
0	1	0	0	27	22	18	12	
0	0	0	0	6	10	4	10	
1	0	0	0	6	5	5	7	
0	0	0	0	12	8	10	12	
0	0	0	0	14	19	10	24	
0	0	0	0	17	20	32	40	
0	0	1	0	64	66	65	86	
0	0	0	0	183	166	183	213	
0	0	0	0	364	315	381	436	
0	0	0	0	723	640	780	912	
0	0	0	0	1598	1424	1694	2029	
0	0	0	0	4188	3680	4466	5019	
0	0	0	0	10023	8727	11159	11035	
0	0	0	0	12243	10612	13414	13537	
0	1	0	0	5564	4877	5788	6307	
1	0	0	0	2205	1913	2340	2800	
3	0	0	0	866	783	1028	1208	
1	4	1	0	436	368	502	571	
3	2	0	0	186	171	234	255	
5	15	0	0	95	75	94	123	
9	10	0	0	40	27	38	59	
11	5	0	0	17	12	20	21	
7	4	0	0	13	5	10	15	
7	13	0	0	8	2	9	8	
7	6	0	0	10	6	12	4	
7	13	0	0	16	15	8	17	
4	8	0	0	40	25	33	26	
3	5	0	0	32	34	49	58	
1	0	0	0	16	12	22	32	
2	1	0	0	10	7	16	18	
0	1	0	0	7	13	7	26	
1	1	0	0	5	5	10	20	
0	0	0	0	11	2	6	8	
0	0	0	0	3	2	8	7	
0	0	0	0	2	1	4	4	
0	0	0	0	0	2	2	0	
0	0	0	0	1	0	0	3	
0	0	0	0	0	0	0	2	
0	0	0	0	0	1	1	1	
0	0	0	0	2	3	1	2	
0	0	1	0	1	2	4	6	
0	0	0	0	0	4	2	4	
0	0	0	0	3	3	4	5	
0	0	0	0	3	1	2	3	
0	0	0	1	1	0	2	1	
0	0	0	0	0	1	3	2	
0	0	0	0	0	2	1	2	
0	0	0	0	1	0	0	2	
0	0	0	0	0	0	1	2	
0	1	0	0	2	0	3	2	
0	0	0	0	0	0	0	2	
0	0	0	0	1	0	0	3	
0	0	0	0	1	0	1	1	
0	0	1	0	0	0	0	1	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	
0	0	0	0	0	1	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	1	1	0	
0	0	0	0	1	0	1	1	
0	0	0	0	0	0	0	0	
0	0	0	0	1	0	0	2	
0	0	0	0	0	0	0	1	
0	0	0	0	0	1	0	1	
0	0	0	0	0	0	1	1	
0	0	0	0	0	1	2	3	
0	0	0	0	1	1	1	2	
0	0	0	0	1	1	2	1	
1	0	0	0	0	0	0	1	
0	0	0	0	0	0	2	5	
0	0	0	0	1	0	3	1	
0	0	0	0	3	3	1	4	
0	0	0	0	3	0	3	3	
0	0	0	0	3	4	6	9	
0	0	1	0	5	2	3	10	
0	0	0	0	1	1	1	3	
0	0	1	0	2	2	1	2	
0	0	0	0	2	1	0	1	
0	0	0	0	1	0	0	2	
0	0	0	0	0	0	1	0	
0	0	0	0	2	0	1	0	
0	0	0	0	1	1	2	1	
0	0	0	0	2	2	4	2	
0	0	0	0	1	0	4	3	
0	0	0	0	9	5	6	9	
0	0	0	0	7	4	10	14	
0	0	0	0	10	8	7	18	
0	0	0	0	9	14	9	17	
0	0	0	0	33	17	20	32	
0	0	0	0	56	36	42	43	
0	0	0	0	20	25	21	23	
0	0	0	0	18	10	12	9	
0	0	0	0	1	3	3	13	
0	0	0	0	3	10	8	4	
0	0	0	0	14	7	14	17	
0	0	0	0	21	24	18	37	
0	0	0	0	49	38	50	66	
0	0	0	0	116	124	130	176	
0	0	1	0	275	256	273	376	
0	0	0	0	528	503	602	760	
0	0	0	0	1182	1059	1289	1562	
0	0	0	0	2984	2622	3198	3541	
0	0	0	0	7657	6660	8008	8296	
0	0	0	0	13150	11174	14421	13975	
0	0	0	0	7171	6116	7811	8085	
0	0	0	0	2826	2546	3069	3412	
0	0	0	0	1069	942	1282	1484	
0	0	0	0	575	503	593	713	
0	0	0	0	259	243	289	348	
0	0	0	0	118	112	124	164	
0	0	0	0	43	51	40	74	
0	0	0	0	18	13	18	32	
0	0	0	0	10	7	15	16	
0	0	0	0	9	10	7	13	
0	0	0	0	6	7	6	7	
0	0	0	0	10	14	11	22	
0	0	0	0	35	26	17	26	
0	0	0	0	52	44	41	38	
0	0	0	0	20	30	30	31	
0	0	0	0	5	8	17	21	
0	0	0	0	14	7	13	28	
0	0	0	0	14	6	11	30	
0	0	0	0	5	5	8	11	
0	0	0	1	8	1	7	6	
0	0	0	0	3	2	1	1	
0	0	1	0	2	2	2	1	
0	0	0	0	0	0	2	0	
0	0	0	0	1	0	2	1	
0	0	0	0	0	0	0	1	
0	0	0	0	0	1	0	1	
0	0	0	0	0	0	4	3	
0	0	0	0	2	1	4	2	
0	0	0	0	2	4	7	7	
0	1	0	0	1	0	1	5	
0	0	0	0	1	0	0	4	
0	0	0	0	2	1	2	3	
0	0	0	0	2	2	0	3	
0	0	0	0	4	1	1	2	
0	0	0	0	2	1	1	3	
0	0	0	0	0	0	2	2	
0	0	0	0	1	1	2	1	
0	0	0	0	0	0	1	4	
0	0	0	0	0	1	0	0	
0	0	0	0	1	0	0	1	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	1	0	0	1	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	
0	0	0	0	1	0	0	0	
0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	
0	0	0	0	0	0	1	1	
0	0	0	0	0	0	0	2	
0	0	0	0	1	1	0	2	
0	0	0	0	0	1	0	2	
0	0	0	0	0	0	2	2	
0	1	0	0	0	0	0	0	
0	0	0	0	0	1	2	2	
0	0	0	0	0	0	3	2	
0	0	0	0	0	1	0	3	
0	0	0	0	1	1	1	5	
0	0	0	0	3	6	5	1	
0	0	0	0	6	4	2	4	
0	0	0	0	3	1	0	0	
0	0	0	0	2	0	1	1	
0	0	0	0	0	0	2	3	
1	0	0	0	1	0	0	1	
0	0	0	0	0	0	0	1	
0	0	0	0	2	1	1	1	
0	0	0	0	1	0	3	0	
0	0	0	0	4	2	6	1	
0	0	0	0	5	2	9	6	
0	0	0	0	5	11	12	10	
0	0	0	0	12	5	22	15	
0	0	0	0	11	9	11	20	
0	0	0	0	24	17	14	28	
0	0	0	0	39	39	36	45	
0	0	0	0	37	28	36	26	
0	0	0	0	20	11	16	12	
0	0	1	0	8	8	4	3	
0	0	0	0	2	9	2	12	
0	0	0	0	14	11	7	14	
0	0	0	0	23	13	15	17	
0	0	0	0	30	36	42	50	
0	0	0	0	99	95	95	117	
0	0	0	0	223	202	196	237	
0	0	0	0	429	397	479	575	
0	0	0	0	908	784	977	1194	
0	0	0	0	2100	1936	2291	2653	
0	0	0	0	5433	4900	5897	6018	
0	0	0	0	12068	10417	13195	12841	
0	0	0	0	9098	7837	9949	9879	
0	0	0	0	3826	3359	3970	4273	
0	0	0	0	1541	1239	1572	1765	
0	0	0	0	659	563	760	794	
0	0	0	0	330	280	336	414	
0	0	0	0	174	129	177	180	
0	0	0	0	57	56	68	83	
0	0	0	0	21	24	23	23	
0	0	0	0	14	13	9	19	
0	0	0	0	7	3	11	9	
0	0	0	0	5	8	6	9	
0	0	0	0	7	6	10	10	
0	0	0	0	19	11	19	14	
0	0	0	0	33	36	30	42	
0	0	0	0	26	28	34	31	
0	0	0	0	6	8	21	19	
0	0	0	0	11	8	8	25	
0	0	0	0	9	11	10	19	
0	0	0	0	9	11	8	22	
0	0	0	0	7	0	6	7	
0	0	0	0	2	0	7	6	
0	0	1	0	2	0	2	3	
0	0	0	0	0	1	1	3	
0	0	0	0	0	0	0	0	
0	0	0	0	1	0	1	2	
0	0	0	0	2	0	0	2	
0	0	0	0	0	0	1	2	
0	0	0	0	1	2	2	4	
0	0	0	0	2	3	2	3	
0	0	0	0	3	5	3	2	
0	0	0	0	0	2	0	3	
0	0	1	0	2	3	3	2	
0	0	0	0	2	0	4	1	
0	0	0	0	0	1	0	0	
0	0	0	0	2	0	1	0	
0	0	0	0	0	1	3	1	
0	0	0	0	2	1	3	0	
0	0	0	0	0	1	0	3	
0	0	0	0	2	0	0	3	
0	0	0	0	0	0	1	1	
0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	1	
0	0	0	0	0	1	0	0	
0	0	0	0	0	0	1	1	
0	0	0	0	0	0	0	0	
0	0	0	0	0	1	1	0	
0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	1	0	
0	2	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	
0	1	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	3	
0	0	0	0	0	1	0	2	
0	0	0	0	0	2	2	4	
1	0	0	0	2	2	0	1	
0	0	0	0	0	1	0	4	
0	0	1	0	0	1	0	1	
0	0	0	0	0	1	3	1	
0	0	0	0	2	0	4	2	
0	0	0	0	1	2	3	0	
0	0	0	0	1	1	1	1	
0	0	0	0	2	2	2	4	
0	0	0	0	5	1	4	4	
0	0	0	0	2	2	2	1	
0	0	0	0	0	0	0	0	
0	0	0	0	2	1	0	2	
0	0	0	0	3	0	1	0	
0	0	0	0	0	0	0	0	
0	0	0	0	3	0	0	2	
0	0	0	0	2	0	2	3	
0	0	0	0	5	0	2	2	
0	0	0	0	4	1	2	7	
0	0	1	0	7	2	10	13	
0	0	0	0	9	7	10	15	
0	0	0	0	10	2	10	19	
0	0	0	0	13	15	12	19	
0	0	0	0	30	34	40	21	
0	0	0	0	23	34	28	27	
0	0	0	0	15	23	18	11	
0	0	0	0	8	5	9	9	
0	0	0	0	7	3	7	10	
0	0	0	0	8	7	9	6	
0	0	0	0	16	18	16	14	
0	0	0	0	42	27	32	29	
0	0	0	0	63	46	66	89	
0	0	0	0	153	144	169	188	
0	0	0	0	326	291	333	401	
0	0	0	0	691	606	749	842	
0	0	0	0	1537	1423	1655	1804	
0	0	0	0	3900	3606	4312	4389	
0	0	0	0	9499	8156	10323	10167	
0	0	0	0	10950	9393	11830	11602	
0	0	0	0	4775	4288	5209	5454	
0	0	0	0	1841	1662	2037	2248	
0	0	0	0	766	633	869	1017	
0	0	0	0	407	338	444	468	
0	0	0	0	195	183	228	229	
0	0	0	0	71	65	88	86	
0	0	0	0	34	30	25	49	
0	0	0	0	20	13	13	28	
0	0	0	0	12	7	7	12	
1	0	0	0	6	9	7	8	
0	0	0	0	6	7	7	9	
0	0	0	0	18	15	9	22	
0	0	0	0	35	36	29	32	
0	0	0	0	30	35	38	35	
0	1	0	0	23	13	19	18	
0	0	0	0	11	4	6	22	
0	0	0	0	8	4	9	24	
0	0	0	0	13	4	17	17	
0	0	0	0	6	3	13	18	
0	0	0	0	2	1	2	3	
0	0	0	0	1	2	2	8	
0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	2	
0	0	0	0	1	1	1	2	
0	0	0	0	3	2	2	2	
0	0	0	0	3	3	4	5	
0	0	0	0	1	0	8	6	
0	0	0	0	0	1	2	2	
0	0	0	0	1	1	2	2	
0	0	0	0	2	1	3	4	
0	0	0	0	0	0	2	1	
0	0	0	0	1	0	1	2	
0	0	0	0	1	0	2	1	
0	0	0	0	0	0	2	2	
0	0	0	0	1	0	1	4	
0	0	0	0	0	0	1	2	
0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	1	
0	0	0	0	0	0	1	1	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	1	0	2	0	1	1	
0	0	0	0	0	0	0	1	
0	0	1	0	1	0	0	0	
0	0	0	0	0	0	0	1	
0	0	1	0	1	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	2	2	
0	0	1	0	1	0	0	1	
0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	
0	0	0	0	2	1	4	0	
0	0	0	0	1	0	1	2	
0	0	2	0	3	1	1	3	
0	0	1	0	1	0	2	3	
0	0	1	0	4	1	0	0	
0	0	0	0	3	0	2	1	
0	0	0	0	2	1	2	2	
0	0	0	0	1	2	4	3	
0	0	0	0	2	2	4	2	
0	0	0	0	0	0	3	0	
0	0	1	0	0	0	2	1	
0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	
0	0	0	0	2	1	3	2	
0	0	0	0	1	2	2	3	
0	0	0	0	1	0	3	3	
0	0	1	0	3	3	2	4	
0	0	0	0	6	1	10	19	
0	0	0	0	6	4	12	12	
0	0	0	0	6	13	10	11	
0	0	0	0	8	9	14	12	
0	0	0	0	15	24	19	23	
0	0	0	0	35	34	35	35	
0	0	0	0	20	11	13	12	
0	0	0	0	6	5	6	3	
0	0	0	0	1	8	8	7	
0	0	0	0	5	4	7	14	
0	0	0	0	16	10	12	9	
0	0	0	1	14	17	29	40	
0	0	0	0	43	45	49	66	
0	0	0	0	105	86	116	141	
0	0	0	0	260	228	281	314	
0	0	0	0	492	405	565	649	
0	0	0	0	1048	926	1219	1422	
0	0	0	1	2791	2362	2964	3176	
0	0	0	0	7006	6022	7416	7592	
0	0	0	0	11465	9882	12685	12370	
0	0	0	0	6073	5463	6528	6556	
0	0	0	0	2406	2099	2548	2841	
0	0	0	0	951	879	1040	1176	
0	0	0	0	457	417	492	550	
0	0	0	0	202	204	226	305	
0	0	0	0	99	102	101	128	
1	0	0	0	41	39	41	55	
0	0	0	0	15	10	20	19	
0	0	0	0	6	8	12	15	
0	0	0	0	4	5	9	12	
0	0	0	0	1	4	6	10	
0	0	0	0	11	12	5	4	
0	0	0	0	30	22	25	23	
0	0	0	0	31	47	40	28	
0	0	0	0	23	15	23	23	
0	0	0	0	7	8	12	11	
0	0	0	0	15	3	9	26	
0	0	1	0	4	3	9	22	
0	0	0	0	11	5	17	15	
0	0	0	0	4	2	8	9	
0	0	0	0	3	2	6	5	
0	0	0	0	3	1	1	3	
0	0	0	0	0	0	0	2	
0	0	0	0	0	1	0	0	
0	0	0	0	0	0	2	1	
0	0	0	0	2	0	3	1	
0	0	0	0	0	1	1	3	
0	0	0	0	0	2	1	2	
0	0	0	0	5	3	1	4	
0	0	0	0	4	0	1	2	
0	0	0	0	1	2	0	2	
0	0	0	0	0	0	0	3	
0	0	0	0	1	0	2	3	
0	0	0	0	0	1	0	0	
0	0	0	0	1	0	0	4	
0	0	0	0	0	1	3	0	
0	0	0	0	0	0	1	3	
0	0	0	0	0	0	0	2	
0	0	0	0	0	1	1	1	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	1	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	
0	0	0	0	1	0	0	3	
0	0	0	0	0	1	1	0	
0	0	0	0	0	1	3	2	
0	0	0	0	1	1	0	2	
0	0	0	0	0	0	0	0	
0	0	0	0	0	1	1	1	
0	0	0	0	0	1	0	1	
0	0	0	0	0	0	2	0	
0	0	0	0	1	2	5	1	
0	0	0	0	1	3	1	0	
0	0	0	0	1	3	4	4	
0	1	0	0	1	2	5	3	
0	0	0	0	0	1	0	0	
0	0	0	0	0	0	0	2	
0	0	0	0	1	1	1	1	
0	0	0	0	0	0	2	0	
0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	
0	0	0	0	1	1	1	2	
0	0	0	0	2	0	3	2	
0	0	0	0	9	1	8	10	
0	0	0	0	6	1	6	8	
0	0	0	0	10	7	8	17	
0	0	0	0	13	9	9	11	
0	0	0	0	12	17	22	11	
0	0	0	0	42	40	41	43	
0	0	0	0	29	25	22	23	
0	0	0	0	10	12	7	12	
0	0	0	0	9	3	3	9	
0	1	1	0	5	6	3	13	
0	0	0	0	8	9	11	10	
0	0	0	0	13	17	18	17	
0	0	0	0	28	31	34	54	
0	0	0	0	80	75	72	89	
0	0	0	0	198	167	220	250	
0	0	0	0	362	331	417	523	
0	0	0	0	803	673	873	1005	
0	0	0	0	1978	1737	2093	2358	
0	0	0	0	4950	4437	5272	5437	
0	0	0	0	10475	9059	11666	11005	
0	0	2	0	7623	6685	8301	8062	
0	0	0	0	3074	2802	3404	3494	
0	0	0	0	1188	1075	1351	1499	
0	0	0	0	558	491	623	641	
0	0	0	0	273	241	259	343	
0	0	1	0	119	94	159	164	
0	0	0	0	54	40	53	67	
0	0	0	0	19	17	27	34	
0	0	0	0	8	14	12	13	
0	0	0	0	4	13	16	5	
0	0	0	0	2	4	4	6	
0	0	0	0	13	11	6	7	
0	0	0	0	17	13	18	26	
0	0	0	0	33	30	32	27	
0	0	0	0	27	19	25	28	
0	0	0	0	7	7	6	19	
0	0	0	0	11	8	13	15	
0	0	0	0	16	7	10	17	
0	0	0	0	5	5	13	14	
0	0	0	0	10	1	6	8	
0	0	0	0	2	0	3	7	
0	0	0	0	1	0	1	1	
0	0	0	0	2	2	2	0	
0	0	0	0	5	0	0	1	
0	0	0	0	0	1	1	2	
0	0	0	0	2	0	2	1	
0	0	0	0	2	1	3	1	
0	0	0	0	3	0	2	1	
0	0	0	0	2	3	11	3	
0	0	0	0	0	3	4	4	
0	0	0	0	0	1	1	2	
0	0	0	0	2	1	1	3	
0	0	0	0	2	0	1	1	
0	0	0	0	0	1	2	3	
0	0	0	0	1	0	0	0	
0	0	0	0	1	1	0	1	
0	0	0	0	0	0	1	3	
0	0	0	0	1	1	0	3	
0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	1	1	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	1	0	
0	0	0	0	0	0	1	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	2	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	1	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	1	0	0	0	0	0	
0	0	0	0	0	0	0	1	
0	0	0	1	0	0	0	0	
0	0	0	0	1	0	0	2	
0	0	0	0	0	0	1	4	
0	0	0	0	0	0	0	1	
0	0	0	0	4	2	1	1	
0	0	0	0	0	2	1	0	
0	0	0	0	1	0	1	1	
0	0	0	0	0	1	2	1	
0	0	0	0	1	0	1	2	
0	0	0	0	3	0	0	0	
0	0	0	0	1	2	2	2	
0	0	0	0	2	0	2	7	
0	0	0	0	4	2	6	8	
0	0	0	0	3	0	1	1	
0	0	0	0	4	0	3	2	
0	1	0	0	1	0	1	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	4	
0	0	0	0	2	1	0	4	
0	0	0	0	3	0	1	4	
0	0	0	1	5	1	7	7	
0	0	0	0	4	1	5	12	
0	0	0	0	9	6	8	16	
0	0	0	0	10	4	12	16	
0	0	0	0	15	11	17	9	
0	0	0	0	24	27	26	26	
0	0	0	0	20	19	27	35	
0	0	0	0	14	19	8	8	
0	0	0	0	7	7	9	9	
0	0	0	1	7	4	5	8	
0	0	0	0	8	4	4	11	
0	0	0	0	13	10	17	14	
0	0	0	0	16	14	24	31	
0	0	0	0	53	50	57	86	
0	0	0	0	155	129	151	173	
0	0	0	0	294	268	297	383	
0	0	0	2	644	567	666	688	
0	0	0	0	1362	1155	1433	1655	
0	0	0	1	3471	3153	3762	3814	
0	0	0	0	8312	7199	9013	8465	
0	0	0	0	9063	7930	9986	9301	
0	0	0	0	3943	3612	4367	4406	
0	0	0	0	1488	1309	1618	1781	
0	0	0	0	653	561	746	825	
0	0	0	0	293	280	329	406	
0	0	0	0	168	138	165	204	
0	0	0	1	60	56	76	101	
0	0	0	0	29	27	32	39	
0	0	1	0	13	16	17	17	
0	0	0	0	9	7	10	10	
0	0	0	1	9	6	5	1	
0	0	0	0	5	4	4	8	
0	0	0	0	12	9	11	13	
0	0	0	0	28	24	21	26	
0	0	0	0	34	34	33	33	
0	0	0	0	11	13	9	18	
0	0	0	0	2	8	17	19	
0	0	0	0	3	5	9	22	
0	0	0	0	3	4	4	13	
0	0	0	0	0	3	3	2	
0	0	0	0	1	0	3	7	
0	0	0	0	0	0	4	2	
0	0	0	0	1	0	1	2	
0	0	0	0	1	0	0	1	
0	0	0	0	0	0	2	2	
0	0	0	0	3	0	0	0	
0	0	0	0	2	2	0	0	
0	0	1	0	0	1	3	2	
0	0	0	0	2	3	3	4	
0	0	0	2	2	4	2	6	
0	0	0	0	2	2	2	2	
0	0	0	0	0	0	1	3	
0	0	0	0	1	3	4	0	
0	0	0	0	0	1	1	0	
0	0	0	0	0	0	1	0	
0	0	0	0	1	0	1	0	
0	0	0	0	2	0	0	3	
0	0	0	0	1	0	0	3	
0	0	0	0	1	0	1	2	
0	0	0	1	0	0	0	0	
0	0	0	0	0	0	1	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	1	1	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	1	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
1	0	0	0	0	0	1	0	
0	0	0	0	1	0	0	0	
0	0	0	0	0	1	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	1	0	0	1	
0	0	0	0	0	0	0	2	
0	0	0	0	0	0	0	2	
0	0	0	0	0	0	0	2	
0	0	0	0	1	0	2	1	
0	0	0	2	0	2	0	4	
0	0	0	0	2	1	0	0	
0	0	0	0	0	0	1	0	
0	1	0	0	1	3	1	3	
0	0	0	0	0	2	1	1	
0	0	0	0	0	1	1	0	
0	0	0	0	1	1	1	0	
0	0	0	0	3	3	1	3	
0	0	0	0	1	0	1	2	
0	0	0	0	3	1	3	1	
0	0	0	0	1	1	0	0	
0	0	0	0	0	0	0	2	
0	0	0	0	0	0	0	1	
0	0	0	0	3	0	1	1	
0	0	0	0	2	1	1	1	
1	0	0	0	1	1	1	1	
0	0	0	0	2	2	2	0	
0	0	0	0	1	5	6	11	
0	0	0	0	10	5	5	12	
0	0	0	0	11	9	11	12	
0	0	1	0	4	10	12	9	
0	0	0	0	18	23	24	16	
0	0	0	0	25	30	38	33	
0	0	0	0	19	23	20	7	
0	0	0	0	6	10	5	13	
0	0	0	0	5	2	8	5	
0	0	0	0	5	7	4	7	
0	0	0	0	4	8	17	10	
0	0	0	0	15	16	21	30	
0	0	0	0	41	44	37	48	
0	0	0	0	97	80	115	143	
0	0	0	0	231	208	282	272	
0	0	0	0	433	369	496	526	
0	0	0	0	970	833	1073	1206	
0	0	0	0	2413	2178	2559	2764	
1	1	0	0	6101	5319	6543	6260	
0	0	0	0	9488	8378	10656	9968	
1	0	0	0	4954	4434	5588	5170	
0	0	0	1	1989	1718	2184	2173	
2	1	0	0	774	699	876	1022	
1	0	0	0	347	364	403	463	
0	0	0	0	195	173	205	236	
1	0	0	0	85	74	84	98	
1	1	0	1	17	29	28	47	
1	0	0	0	22	8	10	13	
2	1	0	0	10	7	8	11	
0	0	0	1	5	8	4	8	
